parametro,posterior.mean,posterior.sd,MSEn,ISn
beta0,-0.0010144983406997954,0.001000667075209748,7.068874929174863e-6,3.922542855854452
phi,5.4617548389237776,7.916802866251094,0.5129071174377288,17.049465525795867
rho,0.8018314967721029,0.28597227687879745,0.002343419760360982,1.440322828182038
sigma,4.704655077775826e-14,1.2827646205463025e-13,2.99999999059069e-5,39.999999988334324
tau,3.088382351886578e-5,2.3127706065115432e-7,6.074053777276468e-4,812.1570728881991
