parametro,posterior.mean,posterior.sd,MSEn,ISn
beta0,-0.0011305752111005819,0.0013243447342928582,8.00614807045073e-4,5.194543408459019
phi,5.400297461743591,7.862883025695258,0.2522302601045478,17.189483127559004
sigma,3.6322198262674497e-7,9.06480554273185e-7,0.00299927360675573,39.9988913398044
tau,0.003006983931752722,6.471330974918536e-5,6.324764740466363,80816.88901113352
