AR3
1.7522469441095987
1.314661192893982
1.7983285466829935
1.9840306401252747
1.4227904597918193
1.7422183791796366
3.4354825218518577
2.359533699353536
1.5774061838785807
2.280802869796753
1.3197115937868753
1.4509203473726908
3.163059326012929
1.4606532255808513
1.5505756338437398
1.396091365814209
1.5176607370376587
1.446629766623179
2.092275019486745
1.5464877883593242
2.922622315088908
1.770168626308441
3.030850156148275
2.1452091058095295
1.5040183981259665
1.532436474164327
2.0869843403498334
1.904310675462087
1.6597344795862834
1.6819796919822694
