parametro,posterior.mean,posterior.sd,MSEn,ISn
beta0,-0.0010558908604897319,0.0010906021862145457,0.0010034194466516638,4.288346312498784
phi,4.187751361871161,5.569069049960195,0.16429480391659892,21.143505001701648
rho,0.8160244482046892,0.28840912956507603,3.5903760856769964e-4,1.2931460144141846
sigma,5.6438872794539894e-14,1.440274382113417e-13,0.0029999999998871225,39.99999999983226
tau,0.0030217454068228616,3.382909901776566e-5,6.387619997268351,82742.98152700806
