AR3
1.7846269289652505
1.719287351767222
1.8313536564509074
2.1811620155970255
1.6276901920636495
1.839513655503591
1.507345712184906
1.5455239295959473
1.9821789145469666
1.4085328737894693
1.560461970170339
1.700620166460673
1.4482228318850199
1.6283494114875794
1.6793388962745666
1.8562161167462667
1.6036425908406575
1.7238425294558206
1.7024739424387614
1.9135056455930075
1.7375528375307718
1.5463496963183085
1.4018234332402548
1.601129670937856
1.4349886814753214
1.9016838192939758
1.4426626205444335
1.7382527589797974
1.7318528215090434
1.6614677707354228
