AR2
1.4378122170766194
1.0469293157259623
1.1808971921602884
1.0069534579912822
1.0222521781921388
1.188378894329071
1.2936713298161824
1.1219744364420572
1.0345518032709757
1.3433420141537984
1.13877592086792
1.3511811017990112
1.1127727071444193
1.4154366532961526
1.5584187785784402
1.4241111715634664
1.1577790141105653
1.3908758481343588
1.5917970895767213
1.1057646155357361
1.3489546696345012
1.3365909298261007
1.6754337747891743
1.2017179648081462
1.2950015306472777
1.0468268156051637
1.6129626274108886
1.1703598141670226
1.0445008635520936
1.0071229100227357
