AR3
2.3144602378209433
2.404979964097341
1.8385296702384948
1.641987176736196
2.7125264525413515
2.2194316546122232
2.3679296731948853
1.8997875690460204
1.8807966351509093
1.8830350677172343
2.0308400630950927
2.416642884413401
2.159361982345581
1.6785496791203818
2.21747031211853
2.1458165645599365
1.316731341679891
2.3941093564033507
1.8946410179138184
1.5715885798136393
1.443469488620758
1.7194812854131063
1.4397648374239604
5.690754715601603
1.9984942396481833
1.8412366112073262
2.483407024542491
2.160447025299072
1.754734500249227
2.553962540626526
